,"index of flare start in ""gj1243_master_slc.dat""","index of flare stop in ""gj1243_master_slc.dat""",t_start,t_stop,t_peak,t_rise,t_decay,flux peak,ED,Duration of rise,Duration of decay,Complex flag,# of people that identified flare event exists,# of people that analyzed this month,# of flare template components fit to event,Flare_Duration
5268,371999.0,372008.0,1228.5634766,1228.5695801,1228.5648193,0.0013428,0.0047607,0.0014885,0.1230298,0.0397491,0.0832807,1.0,5.0,5.0,1.0,8.789039999828674
5269,372026.0,372051.0,1228.5817871,1228.5994873,1228.5845947,0.0028076,0.0148926,0.0140047,4.695281,1.30866,3.386621,1.0,5.0,5.0,1.0,25.488288000051398
5271,372191.0,372200.0,1228.7364502,1228.7425537,1228.7385254,0.0020752,0.0040283,0.0021396,0.4531256,0.2392615,0.2138641,1.0,5.0,5.0,1.0,8.789039999828674
5272,372266.0,372275.0,1228.7874756,1228.7937012,1228.7895508,0.0020752,0.0041504,0.0029343,0.5216188,0.156021,0.3655977,1.0,5.0,5.0,1.0,8.964863999826775
5274,372406.0,372411.0,1228.8829346,1228.8869629,1228.8842773,0.0013428,0.0026855,0.0038675,0.4279603,0.1286613,0.299299,1.0,3.0,5.0,1.0,5.800752000104694
5275,372420.0,372441.0,1228.9135742,1228.9278564,1228.9155273,0.0019531,0.0123291,0.0068702,2.8672092,0.2979695,2.5692396,1.0,5.0,5.0,1.0,20.566368000036164
5276,372446.0,372494.0,1228.9312744,1228.9645996,1228.9346924,0.003418,0.0299072,0.0225889,9.8116913,2.8185005,6.9931903,1.0,5.0,5.0,2.0,47.9882880000514
5277,372522.0,372531.0,1228.9836426,1228.9898682,1228.9891357,0.0054932,0.0007324,0.0030893,0.3689001,0.2444241,0.124476,1.0,4.0,5.0,1.0,8.964864000154193
5278,372557.0,372566.0,1229.0075684,1229.0136719,1229.0089111,0.0013428,0.0047607,0.0021425,0.2081164,0.0587746,0.1493418,1.0,5.0,5.0,1.0,8.789039999828674
5279,372673.0,372687.0,1229.0865479,1229.0968018,1229.0878906,0.0013428,0.0089111,0.0058634,1.3859783,0.0934288,1.2925495,1.0,5.0,5.0,1.0,14.765616000258888
5280,372753.0,372765.0,1229.1424561,1229.1505127,1229.145752,0.0032959,0.0047607,0.001927,0.499967,0.355241,0.144726,1.0,5.0,5.0,1.0,11.601504000209388
5282,372860.0,372875.0,1229.215332,1229.2254639,1229.2166748,0.0013428,0.0087891,0.002977,1.0849196,0.0927146,0.992205,1.0,5.0,5.0,1.0,14.5899360000476
5283,373045.0,373057.0,1229.3433838,1229.3515625,1229.3447266,0.0013428,0.0068359,0.003104,0.7587866,0.1224863,0.6363003,1.0,5.0,5.0,1.0,11.777327999880072
5286,373448.0,373457.0,1229.6240234,1229.630127,1229.6253662,0.0013428,0.0047607,0.0012294,0.2252319,0.0429471,0.1822848,1.0,2.0,5.0,1.0,8.789183999942907
5287,373525.0,373539.0,1229.6777344,1229.6872559,1229.6798096,0.0020752,0.0074463,0.0025615,0.4802655,0.0248092,0.4554562,1.0,5.0,5.0,1.0,13.710960000171326
5289,373609.0,373619.0,1229.7445068,1229.7520752,1229.7458496,0.0013428,0.0062256,0.0114504,1.5395547,0.6344493,0.9051054,1.0,5.0,5.0,1.0,10.89849600011803
5290,373677.0,373686.0,1229.7915039,1229.7976074,1229.7928467,0.0013428,0.0047607,0.0012858,0.2330263,0.010112,0.2229143,1.0,4.0,5.0,1.0,8.789040000156092
5291,373757.0,373762.0,1229.8466797,1229.8500977,1229.8480225,0.0013428,0.0020752,0.0028915,0.0960362,0.0539424,0.0420938,1.0,4.0,5.0,1.0,4.921920000015234
5294,374106.0,374115.0,1230.0858154,1230.0919189,1230.088501,0.0026855,0.003418,0.0022521,0.0117686,-0.0525809,0.0643495,1.0,2.0,5.0,1.0,8.789040000156092
5295,374220.0,374250.0,1230.1634521,1230.1845703,1230.1674805,0.0040283,0.0170898,0.0117228,4.8118095,0.9354724,3.8763373,1.0,5.0,5.0,1.0,30.410207999739214
5296,374320.0,374335.0,1230.2336426,1230.2437744,1230.2349854,0.0013428,0.0087891,0.007387,1.3147615,0.2321786,1.082583,1.0,5.0,5.0,1.0,14.589791999933368
5298,374552.0,374561.0,1230.392334,1230.3984375,1230.3936768,0.0013428,0.0047607,0.0017919,0.2646868,0.0874994,0.1771874,1.0,5.0,5.0,1.0,8.789040000156092
5299,374641.0,374647.0,1230.4528809,1230.4570312,1230.4543457,0.0014648,0.0026855,0.0015139,0.2484598,0.0733785,0.1750813,1.0,2.0,5.0,1.0,5.976431999988563
5300,374657.0,374670.0,1230.4638672,1230.4726562,1230.4658203,0.0019531,0.0068359,0.0088076,1.5517502,0.5034655,1.0482848,1.0,5.0,5.0,1.0,12.656159999969532
5301,374694.0,374699.0,1230.4890137,1230.4924316,1230.4903564,0.0013428,0.0020752,0.0010884,-0.1070411,-0.0864201,-0.020621,1.0,3.0,5.0,1.0,4.921775999901001
5302,374750.0,374763.0,1230.527832,1230.5367432,1230.5291748,0.0013428,0.0075684,0.0022157,0.3611294,-0.0125016,0.3736311,1.0,5.0,5.0,1.0,12.832128000081866
5305,374896.0,374912.0,1230.6279297,1230.638916,1230.6341553,0.0062256,0.0047607,0.0032015,0.8451654,0.4325801,0.4125853,1.0,5.0,5.0,2.0,15.820272000019031
5307,375147.0,375156.0,1230.7996826,1230.8057861,1230.8010254,0.0013428,0.0047607,0.0035841,0.3753574,0.0976707,0.2776867,1.0,5.0,5.0,1.0,8.789039999828674
5308,375216.0,375225.0,1230.8466797,1230.8527832,1230.8480225,0.0013428,0.0047607,0.0033855,0.4725747,0.1037893,0.3687855,1.0,5.0,5.0,1.0,8.789039999828674
5310,375315.0,375331.0,1230.9140625,1230.9249268,1230.916748,0.0026855,0.0081787,0.0045316,1.5318007,0.4911833,1.0406175,1.0,5.0,5.0,1.0,15.644592000135162
5311,375346.0,375358.0,1230.9351807,1230.9433594,1230.9372559,0.0020752,0.0061035,0.0035453,0.8212283,0.1399935,0.6812348,1.0,5.0,5.0,1.0,11.777327999880072
5312,375408.0,375416.0,1230.977417,1230.9835205,1230.9794922,0.0020752,0.0040283,0.0012059,0.1732749,0.0461474,0.1271275,1.0,5.0,5.0,1.0,8.789039999828674
5313,375462.0,375473.0,1231.0148926,1231.0223389,1231.0169678,0.0020752,0.0053711,0.0028442,0.5012164,0.212361,0.2888554,1.0,5.0,5.0,1.0,10.722672000119928
5315,375606.0,375617.0,1231.1142578,1231.1218262,1231.116333,0.0020752,0.0054932,0.002205,0.5367951,0.0904172,0.4463779,1.0,5.0,5.0,1.0,10.89849600011803
5316,375669.0,375703.0,1231.1572266,1231.1804199,1231.1694336,0.012207,0.0109863,0.0018588,1.5218596,0.7821205,0.7397392,1.0,3.0,5.0,1.0,33.3983520000038
5317,375715.0,375727.0,1231.1885986,1231.1967773,1231.1905518,0.0019531,0.0062256,0.0028872,0.6405509,0.153963,0.4865879,1.0,3.0,5.0,1.0,11.777327999880072
5318,375740.0,375749.0,1231.2055664,1231.2116699,1231.2069092,0.0013428,0.0047607,0.0012812,0.151037,-0.0354671,0.1865041,1.0,5.0,5.0,1.0,8.789040000156092
5319,375829.0,375835.0,1231.2668457,1231.2709961,1231.2683105,0.0014648,0.0026855,0.0026624,0.192065,0.0441051,0.1479598,1.0,2.0,5.0,1.0,5.976576000102796
5321,375907.0,375918.0,1231.3200684,1231.3275146,1231.3220215,0.0019531,0.0054932,0.0025834,0.7740842,0.244197,0.5298871,1.0,5.0,5.0,1.0,10.722528000005696
5322,375936.0,375957.0,1231.3397217,1231.354126,1231.3417969,0.0020752,0.0123291,0.0221727,4.472611,1.4647504,3.0078604,1.0,5.0,5.0,1.0,20.742192000034265
5323,376061.0,376070.0,1231.4249268,1231.4310303,1231.427002,0.0020752,0.0040283,0.0018007,0.1746768,0.0427222,0.1319546,1.0,4.0,5.0,1.0,8.789039999828674
5324,376083.0,376094.0,1231.4399414,1231.4473877,1231.4412842,0.0013428,0.0061035,0.0066237,1.0498694,0.2047088,0.8451606,1.0,5.0,5.0,1.0,10.722672000119928
5325,376112.0,376128.0,1231.4597168,1231.4705811,1231.4616699,0.0019531,0.0089111,0.0063281,1.0505947,0.2137541,0.8368407,1.0,5.0,5.0,1.0,15.644591999807744
5326,376264.0,376279.0,1231.5638428,1231.5740967,1231.5679932,0.0041504,0.0061035,0.0048253,1.41993,0.8147382,0.6051918,1.0,5.0,5.0,2.0,14.76561599993147
5328,376364.0,376405.0,1231.6783447,1231.708252,1231.704834,0.0264893,0.003418,0.0031125,0.1796017,0.1129225,0.0666792,1.0,4.0,5.0,1.0,43.06651199982298
5331,376630.0,376639.0,1231.8710938,1231.8771973,1231.8724365,0.0013428,0.0047607,0.00209,-0.0817069,-0.0740152,-0.0076917,1.0,5.0,5.0,1.0,8.789040000156092
5332,376692.0,376704.0,1231.9146729,1231.9228516,1231.9160156,0.0013428,0.0068359,0.0021471,0.6873527,0.0206316,0.6667211,1.0,5.0,5.0,1.0,11.77732800020749
5333,376729.0,376734.0,1231.9405518,1231.9439697,1231.9412842,0.0007324,0.0026855,0.0015227,0.1104542,0.0087555,0.1016988,1.0,2.0,5.0,1.0,4.921775999901001
5334,376792.0,376801.0,1231.9854736,1231.9915771,1231.9868164,0.0013428,0.0047607,0.0015556,0.0541962,-0.1041229,0.1583191,1.0,5.0,5.0,1.0,8.789040000156092
5337,377010.0,377022.0,1232.1359863,1232.144165,1232.1374512,0.0014648,0.0067139,0.0078153,0.8472843,0.263142,0.5841423,1.0,5.0,5.0,1.0,11.777327999880072
5338,377076.0,377084.0,1232.1810303,1232.1871338,1232.182373,0.0013428,0.0047607,0.0015161,0.30772,0.0605261,0.2471939,1.0,4.0,5.0,1.0,8.789040000156092
5339,377117.0,377136.0,1232.2095947,1232.2225342,1232.2137451,0.0041504,0.0087891,0.0041405,1.2147433,0.5779034,0.6368399,1.0,5.0,5.0,2.0,18.632879999859142
5340,377139.0,377144.0,1232.2246094,1232.2280273,1232.2252197,0.0006104,0.0028076,0.0012702,0.1169788,0.0138583,0.1031205,1.0,2.0,5.0,1.0,4.921775999901001
5341,377184.0,377199.0,1232.2558594,1232.2661133,1232.2579346,0.0020752,0.0081787,0.0016451,0.5175922,0.1311295,0.3864627,1.0,4.0,5.0,1.0,14.76561599993147
5342,377210.0,377219.0,1232.2736816,1232.2797852,1232.2756348,0.0019531,0.0041504,0.0011074,0.2309675,0.1153286,0.1156389,1.0,3.0,5.0,1.0,8.789184000270325
5343,377253.0,377262.0,1232.3029785,1232.309082,1232.3043213,0.0013428,0.0047607,0.0010253,-0.0833822,-0.0484387,-0.0349435,1.0,3.0,5.0,1.0,8.789039999828674
5344,377309.0,377322.0,1232.3410645,1232.3513184,1232.3431396,0.0020752,0.0081787,0.0046521,1.0347706,0.4078993,0.6268713,1.0,5.0,5.0,1.0,14.765616000258888
5345,377332.0,377335.0,1232.3580322,1232.3601074,1232.3587646,0.0007324,0.0013428,0.0016519,0.0302154,0.0144426,0.0157728,1.0,2.0,5.0,1.0,2.988288000051398
5346,377418.0,377442.0,1232.416626,1232.4329834,1232.4180908,0.0014648,0.0148926,0.0031903,1.9829687,0.1182142,1.8647546,1.0,5.0,5.0,1.0,23.55465600008756
5348,377528.0,377539.0,1232.4929199,1232.5004883,1232.4963379,0.003418,0.0041504,0.001364,0.4280704,0.2674691,0.1606013,1.0,4.0,5.0,1.0,10.898495999790612
5349,377582.0,377597.0,1232.5311279,1232.5413818,1232.5324707,0.0013428,0.0089111,0.0040926,0.7748519,0.1145433,0.6603085,1.0,5.0,5.0,1.0,14.76561599993147
5351,377732.0,377743.0,1232.6346436,1232.6420898,1232.6367188,0.0020752,0.0053711,0.0013631,0.3033147,0.0901155,0.2131993,1.0,3.0,5.0,1.0,10.722528000005696
5352,377774.0,377780.0,1232.663208,1232.6673584,1232.6645508,0.0013428,0.0028076,0.0033236,0.2631123,0.1044796,0.1586328,1.0,3.0,5.0,1.0,5.976576000102796
5353,377855.0,377876.0,1232.7286377,1232.7429199,1232.7307129,0.0020752,0.012207,0.0022988,0.850869,0.0881707,0.7626984,1.0,5.0,5.0,1.0,20.566368000036164
5354,377916.0,377931.0,1232.770874,1232.7817383,1232.7763672,0.0054932,0.0053711,0.0015272,0.7613275,0.3821045,0.379223,1.0,4.0,5.0,1.0,15.644591999807744
5355,378004.0,378012.0,1232.8321533,1232.8376465,1232.8334961,0.0013428,0.0041504,0.0015225,0.2522005,0.0397454,0.2124551,1.0,4.0,5.0,1.0,7.910207999739214
5356,378149.0,378158.0,1232.9316406,1232.9377441,1232.9329834,0.0013428,0.0047607,0.0027122,0.4856582,0.1177123,0.3679459,1.0,5.0,5.0,1.0,8.789039999828674
5357,378172.0,378187.0,1232.9472656,1232.9581299,1232.9499512,0.0026855,0.0081787,0.0034067,0.9860145,0.294119,0.6918955,1.0,5.0,5.0,1.0,15.644591999807744
5358,378208.0,378227.0,1232.9725342,1232.9854736,1232.9772949,0.0047607,0.0081787,0.0013173,0.3377935,0.2214749,0.1163185,1.0,3.0,5.0,1.0,18.632736000072327
5359,378277.0,378283.0,1233.0195312,1233.0235596,1233.020874,0.0013428,0.0026855,0.0019196,0.0826458,0.0003057,0.0823401,1.0,3.0,5.0,1.0,5.800895999891509
5360,378375.0,378399.0,1233.0876465,1233.1040039,1233.0910645,0.003418,0.0129395,0.0068664,2.1723104,0.9663532,1.2059572,1.0,5.0,5.0,1.0,23.55465600008756
5361,378434.0,378443.0,1233.128418,1233.1346436,1233.1304932,0.0020752,0.0041504,0.0007319,0.0470218,0.0695136,-0.0224917,1.0,3.0,5.0,1.0,8.964863999826775
5362,378461.0,378472.0,1233.1468506,1233.1542969,1233.1495361,0.0026855,0.0047607,0.0012442,0.3625517,0.0949909,0.2675608,1.0,4.0,5.0,1.0,10.72267199979251
5363,378491.0,378508.0,1233.1672363,1233.178833,1233.1721191,0.0048828,0.0067139,0.0123431,2.4094245,0.762217,1.6472075,1.0,5.0,5.0,2.0,16.699247999895306
5364,378569.0,378578.0,1233.2210693,1233.2272949,1233.2231445,0.0020752,0.0041504,0.0038949,0.4173184,0.2602622,0.1570563,1.0,5.0,5.0,1.0,8.964864000154193
5365,378632.0,378643.0,1233.2640381,1233.2714844,1233.2653809,0.0013428,0.0061035,0.005292,0.748509,0.1721414,0.5763677,1.0,5.0,5.0,1.0,10.72267199979251
5366,378725.0,378737.0,1233.3273926,1233.3355713,1233.3300781,0.0026855,0.0054932,0.0011965,0.3748644,0.2293815,0.1454829,1.0,5.0,5.0,1.0,11.77732800020749
5368,378812.0,378843.0,1233.3865967,1233.4077148,1233.3879395,0.0013428,0.0197754,0.0080892,3.2766454,0.2289463,3.047699,1.0,5.0,5.0,1.0,30.4100639999524
5369,378854.0,378863.0,1233.4152832,1233.4213867,1233.4172363,0.0019531,0.0041504,0.0057022,0.5324796,0.1818648,0.3506148,1.0,5.0,5.0,1.0,8.789040000156092
5370,378951.0,378963.0,1233.4813232,1233.489502,1233.4833984,0.0020752,0.0061035,0.0021119,0.507426,0.1410489,0.3663771,1.0,5.0,5.0,1.0,11.777471999994304
5371,378973.0,378982.0,1233.4963379,1233.5024414,1233.4976807,0.0013428,0.0047607,0.002157,0.1898595,-0.0300586,0.2199181,1.0,5.0,5.0,1.0,8.789039999828674
5372,379072.0,379081.0,1233.5637207,1233.5698242,1233.5657959,0.0020752,0.0040283,0.0015287,0.2930165,0.0847301,0.2082864,1.0,4.0,5.0,1.0,8.789040000156092
5373,379110.0,379125.0,1233.5895996,1233.6004639,1233.5909424,0.0013428,0.0095215,0.0027167,0.827236,0.0110601,0.8161759,1.0,5.0,5.0,1.0,15.644592000135162
5377,379429.0,379441.0,1233.8095703,1233.817749,1233.8129883,0.003418,0.0047607,0.0012749,0.2306538,0.0188458,0.211808,1.0,4.0,5.0,1.0,11.77732800020749
5378,379467.0,379480.0,1233.8369141,1233.8457031,1233.8416748,0.0047607,0.0040283,0.0013297,0.4806248,0.2958952,0.1847296,1.0,4.0,5.0,1.0,12.656159999969532
5380,379652.0,379661.0,1233.9642334,1233.9703369,1233.9655762,0.0013428,0.0047607,0.0008869,0.0259548,0.0019632,0.0239916,1.0,4.0,5.0,1.0,8.789039999828674
5381,379680.0,379693.0,1233.9832764,1233.9921875,1233.9846191,0.0013428,0.0075684,0.0071572,0.8985564,0.1035767,0.7949798,1.0,5.0,5.0,1.0,12.831983999967633
5383,379773.0,379785.0,1234.0479736,1234.0568848,1234.0507812,0.0028076,0.0061035,0.0020139,0.2860099,0.0993331,0.1866769,1.0,4.0,5.0,1.0,12.832128000081866
5384,379883.0,379898.0,1234.1263428,1234.1365967,1234.1297607,0.003418,0.0068359,0.001318,0.4823689,0.1654195,0.3169494,1.0,3.0,5.0,1.0,14.76561599993147
5385,379929.0,379954.0,1234.1577148,1234.175415,1234.1617432,0.0040283,0.0136719,0.010119,4.4819427,1.9283385,2.5536044,1.0,5.0,5.0,1.0,25.488288000051398
5386,379996.0,380005.0,1234.2047119,1234.2108154,1234.2067871,0.0020752,0.0040283,0.0013613,0.2617776,0.1394628,0.1223148,1.0,5.0,5.0,1.0,8.789040000156092
5387,380030.0,380045.0,1234.2277832,1234.2380371,1234.232666,0.0048828,0.0053711,0.0023436,1.0764809,0.5509124,0.5255684,1.0,4.0,5.0,1.0,14.76561599993147
5388,380110.0,380119.0,1234.282959,1234.2891846,1234.2857666,0.0028076,0.003418,0.0013215,0.0122141,0.0894264,-0.0772123,1.0,4.0,5.0,1.0,8.964864000154193
5391,380257.0,380268.0,1234.3831787,1234.3913574,1234.3845215,0.0013428,0.0068359,0.0053269,0.6788694,0.0918941,0.5869753,1.0,5.0,5.0,1.0,11.77732800020749
5392,380278.0,380287.0,1234.3980713,1234.4042969,1234.4001465,0.0020752,0.0041504,0.0017333,0.1065982,-0.0363454,0.1429436,1.0,3.0,5.0,1.0,8.964863999826775
5393,380337.0,380345.0,1234.44104,1234.4465332,1234.4417725,0.0007324,0.0047607,0.0047535,0.8252229,0.1587734,0.6664495,1.0,5.0,5.0,1.0,7.910208000066632
5394,380410.0,380426.0,1234.4921875,1234.5030518,1234.498291,0.0061035,0.0047607,0.0034869,0.9150711,0.460719,0.4543522,1.0,5.0,5.0,2.0,15.644592000135162
5397,380691.0,380703.0,1234.6842041,1234.6923828,1234.6862793,0.0020752,0.0061035,0.0036412,0.8536492,0.2174956,0.6361536,1.0,5.0,5.0,1.0,11.777327999880072
5398,380714.0,380723.0,1234.6998291,1234.7060547,1234.7012939,0.0014648,0.0047607,0.0018068,0.1473448,-0.038717,0.1860619,1.0,4.0,5.0,1.0,8.964864000154193
5399,380879.0,380888.0,1234.8143311,1234.8204346,1234.8164062,0.0020752,0.0040283,0.0050671,0.4791552,0.2791911,0.1999641,1.0,5.0,5.0,1.0,8.789040000156092
5400,380957.0,380966.0,1234.8674316,1234.8735352,1234.8695068,0.0020752,0.0040283,0.0011545,0.0846701,0.0564324,0.0282377,1.0,4.0,5.0,1.0,8.789184000270325
5401,380996.0,381006.0,1234.894043,1234.9007568,1234.8959961,0.0019531,0.0047607,0.0043946,0.8303777,0.3344758,0.4959019,1.0,5.0,5.0,1.0,9.667871999918134
5402,381059.0,381076.0,1234.9376221,1234.9492188,1234.9437256,0.0061035,0.0054932,0.0027998,1.1127185,0.5863927,0.5263257,1.0,5.0,5.0,1.0,16.699247999895306
5403,381086.0,381107.0,1234.9559326,1234.9703369,1234.9580078,0.0020752,0.0123291,0.0203796,4.6046472,0.7563198,3.8483274,1.0,5.0,5.0,1.0,20.742191999706847
5404,381170.0,381176.0,1235.0131836,1235.017334,1235.013916,0.0007324,0.003418,0.0018712,0.118234,0.0228382,0.0953958,1.0,3.0,5.0,1.0,5.976575999775378
5405,381389.0,381400.0,1235.1644287,1235.1726074,1235.1657715,0.0013428,0.0068359,0.0015923,0.3219233,0.0562783,0.2656449,1.0,4.0,5.0,1.0,11.77732800020749
5406,381422.0,381431.0,1235.1876221,1235.1937256,1235.1895752,0.0019531,0.0041504,0.0037529,0.3383589,0.1789607,0.1593981,1.0,5.0,5.0,1.0,8.789040000156092
5407,381479.0,381494.0,1235.2264404,1235.2365723,1235.2283936,0.0019531,0.0081787,0.0072336,1.6612965,0.4716106,1.1896859,1.0,5.0,5.0,1.0,14.5899360000476
5408,381513.0,381530.0,1235.2495117,1235.2624512,1235.2557373,0.0062256,0.0067139,0.0299739,7.1194024,1.4729841,5.6464186,1.0,4.0,5.0,2.0,18.632879999859142
5411,381817.0,381828.0,1235.5192871,1235.5267334,1235.5206299,0.0013428,0.0061035,0.0012333,0.3845302,0.0177532,0.366777,1.0,4.0,5.0,1.0,10.722672000119928
5412,381856.0,381867.0,1235.5458984,1235.5533447,1235.5478516,0.0019531,0.0054932,0.0040252,0.8092573,0.3201719,0.4890854,1.0,5.0,5.0,1.0,10.722672000119928
5413,381974.0,381983.0,1235.6262207,1235.6323242,1235.6275635,0.0013428,0.0047607,0.001002,0.1268496,0.1252034,0.0016462,1.0,3.0,5.0,1.0,8.789040000156092
5415,382120.0,382129.0,1235.7344971,1235.7407227,1235.7373047,0.0028076,0.003418,0.001308,0.3039252,0.1837967,0.1201285,1.0,5.0,5.0,1.0,8.964864000154193
5417,382281.0,382290.0,1235.8448486,1235.8510742,1235.8461914,0.0013428,0.0048828,0.0038334,0.3391602,0.029876,0.3092843,1.0,5.0,5.0,1.0,8.964864000154193
5418,382301.0,382310.0,1235.8585205,1235.864624,1235.8598633,0.0013428,0.0047607,0.0016099,0.1699726,-0.0485714,0.2185441,1.0,5.0,5.0,1.0,8.789040000156092
5419,382321.0,382334.0,1235.8721924,1235.8809814,1235.8741455,0.0019531,0.0068359,0.0027322,1.1817486,0.326833,0.8549157,1.0,5.0,5.0,1.0,12.65616000029695
5420,382424.0,382433.0,1235.9422607,1235.9483643,1235.9436035,0.0013428,0.0047607,0.006376,0.5065488,0.1466769,0.359872,1.0,5.0,5.0,1.0,8.789184000270325
5421,382522.0,382533.0,1236.0090332,1236.0164795,1236.0111084,0.0020752,0.0053711,0.0070567,1.0894644,0.4749684,0.6144961,1.0,5.0,5.0,1.0,10.722672000119928
5422,382601.0,382612.0,1236.0628662,1236.0703125,1236.064209,0.0013428,0.0061035,0.0032635,0.7240853,0.115395,0.6086903,1.0,5.0,5.0,1.0,10.722672000119928
5424,382794.0,382804.0,1236.1964111,1236.203125,1236.1983643,0.0019531,0.0047607,0.0018153,0.3597208,0.0751503,0.2845705,1.0,5.0,5.0,1.0,9.668016000032367
5425,382847.0,382862.0,1236.2324219,1236.2426758,1236.2344971,0.0020752,0.0081787,0.0022411,0.9362462,0.2283758,0.7078703,1.0,5.0,5.0,1.0,14.76561599993147
5426,382966.0,382974.0,1236.314209,1236.3197021,1236.3155518,0.0013428,0.0041504,0.0016399,0.3272863,0.1480651,0.1792212,1.0,5.0,5.0,1.0,7.910064000279817
5427,382995.0,383004.0,1236.3345947,1236.3414307,1236.3359375,0.0013428,0.0054932,0.0036074,0.4411958,0.0341993,0.4069965,1.0,5.0,5.0,1.0,9.843840000030468
5428,383077.0,383088.0,1236.3911133,1236.3986816,1236.3939209,0.0028076,0.0047607,0.0020952,0.2434621,0.0962448,0.1472174,1.0,5.0,5.0,1.0,10.898352000003797
5429,383144.0,383149.0,1236.4367676,1236.4401855,1236.4375,0.0007324,0.0026855,0.0017635,0.2421568,0.0685359,0.1736208,1.0,3.0,5.0,1.0,4.921776000228419
5430,383327.0,383355.0,1236.5634766,1236.583252,1236.5648193,0.0013428,0.0184326,0.0129115,3.631578,0.3743742,3.2572038,1.0,5.0,5.0,1.0,28.476575999775378
5431,383364.0,383376.0,1236.5893555,1236.5975342,1236.5914307,0.0020752,0.0061035,0.0068447,1.1583672,0.4506342,0.7077329,1.0,5.0,5.0,1.0,11.777327999880072
5432,383455.0,383466.0,1236.6520996,1236.6595459,1236.6540527,0.0019531,0.0054932,0.002294,0.434575,0.1442008,0.2903742,1.0,5.0,5.0,1.0,10.722672000119928
5433,383542.0,383551.0,1236.7120361,1236.7181396,1236.7139893,0.0019531,0.0041504,0.001139,0.238584,0.0837221,0.1548619,1.0,3.0,5.0,1.0,8.789040000156092
5434,383614.0,383623.0,1236.7609863,1236.7672119,1236.7624512,0.0014648,0.0047607,0.0022807,0.2744075,0.0111202,0.2632873,1.0,5.0,5.0,1.0,8.964863999826775
5435,383709.0,383718.0,1236.8256836,1236.8319092,1236.8271484,0.0014648,0.0047607,0.0020824,0.3267065,0.0643112,0.2623953,1.0,5.0,5.0,1.0,8.964863999826775
5437,384086.0,384130.0,1237.0838623,1237.1152344,1237.0880127,0.0041504,0.0272217,0.0237369,11.6518545,1.2925632,10.3592911,1.0,5.0,5.0,2.0,45.1758239999981
5439,384259.0,384280.0,1237.2044678,1237.2194824,1237.2058105,0.0013428,0.0136719,0.0083591,1.8463609,0.4222569,1.4241041,1.0,5.0,5.0,1.0,21.621024000123725
5440,384325.0,384348.0,1237.2501221,1237.2657471,1237.2596436,0.0095215,0.0061035,0.0059972,1.593065,0.9846416,0.6084235,1.0,5.0,5.0,2.0,22.5
5441,384402.0,384410.0,1237.3032227,1237.3087158,1237.3045654,0.0013428,0.0041504,0.0011018,0.298825,0.1168447,0.1819803,1.0,3.0,5.0,1.0,7.910063999952399
5442,384415.0,384424.0,1237.3121338,1237.3182373,1237.3134766,0.0013428,0.0047607,0.0013393,0.2712808,0.0736204,0.1976603,1.0,3.0,5.0,1.0,8.789039999828674
5443,384459.0,384468.0,1237.342041,1237.3481445,1237.3433838,0.0013428,0.0047607,0.0015291,0.3173992,0.0624035,0.2549957,1.0,4.0,5.0,1.0,8.789039999828674
5445,384744.0,384755.0,1237.5368652,1237.5443115,1237.538208,0.0013428,0.0061035,0.0014031,0.3239563,0.1011263,0.22283,1.0,4.0,5.0,1.0,10.722672000119928
5446,384799.0,384811.0,1237.5749512,1237.5831299,1237.5770264,0.0020752,0.0061035,0.0041221,0.6941701,0.285057,0.4091131,1.0,5.0,5.0,1.0,11.777327999880072
5451,385119.0,385128.0,1237.7963867,1237.8024902,1237.7977295,0.0013428,0.0047607,0.0007638,0.1404269,0.0423587,0.0980682,1.0,3.0,5.0,1.0,8.789039999828674
5452,385187.0,385197.0,1237.8426514,1237.8494873,1237.8439941,0.0013428,0.0054932,0.0052149,0.8000135,0.142767,0.6572465,1.0,5.0,5.0,1.0,9.843695999916235
5453,385217.0,385246.0,1237.8631592,1237.8829346,1237.8658447,0.0026855,0.0170898,0.0180425,6.3239388,1.4433388,4.8806,1.0,5.0,5.0,1.0,28.476576000102796
